state_(land),district_(kreis),regional_designation,municipality_name_(gemeindename),municipality_designation,area_km2,population_total,male,female,per_km2,postal_code,longitude,latitude
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Appenheim,,6.98,1375,676,699,197,55437,"8,033495","49,929855"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Bubenheim,,4.38,812,426,386,185,55270,"8,080934","49,921709"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Engelstadt,,7.76,727,367,360,94,55270,"8,065522","49,903044"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Gau-Algesheim, Stadt,13.99,6491,3160,3331,464,55435,"8,01497","49,957647"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Nieder-Hilbersheim,,4.59,653,322,331,142,55437,"8,042252","49,913509"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Ober-Hilbersheim,,7.38,988,482,506,134,55437,"8,02967","49,899138"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Ockenheim,,6.03,2724,1383,1341,452,55437,"7,972373","49,942405"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Schwabenheim an der Selz,,9.49,2471,1189,1282,260,55270,"8,097088","49,931179"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Essenheim,,10.51,3448,1665,1783,328,55270,"8,156349","49,931289"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Jugenheim in Rheinhessen,,6.17,1664,819,845,270,55270,"8,084809","49,895146"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Klein-Winternheim,,5.51,3603,1803,1800,654,55270,"8,210813","49,938328"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Nieder-Olm, Stadt,11.22,9622,4660,4962,858,55268,"8,203097","49,909864"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Ober-Olm,,17.08,4516,2220,2296,264,55270,"8,193338","49,938606"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Sörgenloch,,2.43,1223,609,614,503,55270,"8,200996","49,88327"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Stadecken-Elsheim,,14.52,4802,2358,2444,331,55271,"8,139304","49,915146"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Zornheim,,5.58,3560,1737,1823,638,55270,"8,223956","49,88967"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Dalheim,,6.34,1008,505,503,159,55278,"8,294943","49,826595"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Dexheim,,5.69,1432,699,733,252,55278,"8,316737","49,846169"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Dienheim,,9.91,2201,1084,1117,222,55276,"8,350227","49,839373"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Dolgesheim,,6.55,934,482,452,143,55278,"8,255764","49,794126"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Eimsheim,,4.61,503,238,265,109,55278,"8,289365","49,79574"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Friesenheim,,3.47,721,364,357,208,55278,"8,257524","49,83616"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Guntersblum,,16.71,3883,1882,2001,232,67583,"8,345919","49,797475"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Hahnheim,,6.39,1594,782,812,249,55278,"8,237836","49,862106"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Hillesheim,,5.54,643,330,313,116,67586,"8,256303","49,77799"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Köngernheim,,3.63,1287,621,666,355,55278,"8,246313","49,845416"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Ludwigshöhe,,2.99,547,267,280,183,55278,"8,343016","49,817338"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Mommenheim,,7.80,3017,1470,1547,387,55278,"8,265704","49,881218"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Nierstein, Stadt,19.34,8129,3983,4146,420,55283,"8,337848","49,872587"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Oppenheim, Stadt,7.10,7067,3420,3647,995,55276,"8,356356","49,849137"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Selzen,,6.66,1517,776,741,228,55278,"8,253907","49,862938"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Uelversheim,,7.50,1057,531,526,141,55278,"8,288784","49,808851"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Undenheim,,9.97,2921,1434,1487,293,55278,"8,218368","49,839818"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Weinolsheim,,5.93,719,356,363,121,55278,"8,272267","49,816134"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Wintersheim,,3.83,287,148,139,75,67587,"8,282011","49,77782"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Dorn-Dürkheim,,5.60,946,453,493,169,67585,"8,269173","49,768504"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Aspisheim,,5.81,856,421,435,147,55459,"7,980973","49,906281"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Badenheim,,4.33,651,319,332,150,55576,"7,968923","49,841585"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Gensingen,,8.72,3812,1910,1902,437,55457,"7,926739","49,895634"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Grolsheim,,3.91,1338,672,666,342,55459,"7,914483","49,909885"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Horrweiler,,4.39,844,435,409,192,55457,"7,964195","49,898103"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Sankt Johann,,5.66,866,427,439,153,55578,"8,016253","49,867897"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Sprendlingen,,13.03,3987,1942,2045,306,55576,"7,986371","49,860417"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Welgesheim,,2.03,572,282,290,282,55576,"7,961555","49,881123"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Zotzenheim,,3.18,633,329,304,199,55576,"7,968293","49,873661"
Rheinland-Pfalz,Mainz-Bingen,Landkreis,Wolfsheim,,4.99,809,411,398,162,55578,"8,041189","49,873147"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Bobenthal,,21.27,265,141,124,12,76891,"7,856817","49,063515"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Busenberg,,9.64,1136,553,583,118,76891,"7,830034","49,130274"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Dahn, Stadt,40.76,4277,2088,2189,105,66994,"7,778207","49,151331"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Erfweiler,,8.84,1104,555,549,125,66996,"7,81096","49,156482"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Erlenbach bei Dahn,,12.99,333,168,165,26,76891,"7,86055","49,112493"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Fischbach bei Dahn,,32.87,1403,669,734,43,66996,"7,71156","49,087476"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Hirschthal,,1.58,83,45,38,53,66996,"7,756748","49,049044"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Ludwigswinkel,,21.28,756,380,376,36,66996,"7,662747","49,075556"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Niederschlettenbach,,7.64,280,135,145,37,76891,"7,845011","49,085916"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Nothweiler,,3.67,127,62,65,35,76891,"7,79919","49,068736"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Rumbach,,14.80,400,202,198,27,76891,"7,787471","49,096417"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Schindhard,,4.35,528,269,259,121,66996,"7,820682","49,141842"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Schönau (Pfalz),,16.35,397,205,192,24,66996,"7,74811","49,059822"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Bruchweiler-Bärenbach,,9.37,1559,783,776,166,76891,"7,80391","49,113006"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Bundenthal,,10.21,1041,512,529,102,76891,"7,807569","49,096101"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Darstein,,2.39,188,100,88,79,76848,"7,883724","49,156922"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Dimbach,,2.19,183,90,93,84,76848,"7,897336","49,167104"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Hauenstein,,13.91,3503,1708,1795,252,76846,"7,852592","49,192059"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Hinterweidenthal,,16.90,1518,749,769,90,66999,"7,756935","49,194296"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Lug,,2.31,567,281,286,245,76848,"7,897053","49,182002"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Schwanheim,,6.96,557,271,286,80,76848,"7,881223","49,167601"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Spirkelbach,,6.88,643,312,331,93,76848,"7,884118","49,197168"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Wilgartswiesen,,58.34,931,475,456,16,76848,"7,87865","49,209601"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Eppenbrunn,,34.03,1255,628,627,37,66957,"7,559521","49,116242"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Hilst,,3.37,320,147,173,95,66957,"7,529388","49,124989"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Kröppen,,10.48,681,333,348,65,66957,"7,529534","49,15136"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Lemberg,,58.18,3480,1687,1793,60,66969,"7,656708","49,171169"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Obersimten,,2.26,624,290,334,276,66957,"7,581641","49,167249"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Ruppertsweiler,,4.80,1464,725,739,305,66957,"7,688957","49,197464"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Schweix,,3.73,285,145,140,76,66957,"7,513161","49,126556"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Trulben,,7.36,1111,538,573,151,66957,"7,54377","49,139863"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Vinningen,,12.65,1680,850,830,133,66957,"7,552777","49,155475"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Bottenbach,,6.15,719,350,369,117,66504,"7,496015","49,182046"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Clausen,,12.45,1376,680,696,111,66978,"7,677124","49,260092"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Donsieders,,9.02,891,443,448,99,66978,"7,64162","49,265789"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Leimen,,29.23,927,474,453,32,66978,"7,768609","49,273504"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Merzalben,,30.00,1177,563,614,39,66978,"7,73204","49,244632"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Münchweiler an der Rodalb,,27.18,2742,1308,1434,101,66981,"7,702467","49,218848"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Rodalben, Stadt,15.69,6419,3118,3301,409,66976,"7,638519","49,239307"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Geiselberg,,6.33,775,374,401,122,67715,"7,695681","49,327329"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Heltersberg,,28.15,1951,956,995,69,67716,"7,713758","49,312475"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Hermersberg,,13.02,1640,801,839,126,66919,"7,629693","49,322729"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Höheinöd,,10.88,1157,568,589,106,66989,"7,609229","49,289761"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Horbach,,5.31,492,249,243,93,66851,"7,653301","49,331443"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Schmalenberg,,10.39,744,364,380,72,67718,"7,730362","49,333977"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Steinalben,,2.53,369,180,189,146,66851,"7,655635","49,314206"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Waldfischbach-Burgalben,,17.60,4253,2129,2124,242,67714,"7,65343","49,283319"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Althornbach,,5.58,661,317,344,118,66484,"7,37523","49,20325"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Battweiler,,5.67,628,311,317,111,66484,"7,461753","49,277614"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Bechhofen,,6.59,2043,1022,1021,310,66894,"7,40316","49,351317"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Contwig,,24.73,4343,2080,2263,176,66497,"7,429027","49,248157"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Dellfeld,,7.25,1375,701,674,190,66503,"7,480612","49,236746"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Dietrichingen,,9.39,353,171,182,38,66484,"7,414455","49,189761"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Großbundenbach,,6.90,328,179,149,48,66501,"7,422611","49,306547"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Großsteinhausen,,4.85,582,287,295,120,66484,"7,454333","49,19186"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Hornbach, Stadt,13.34,1383,681,702,104,66500,"7,369616","49,186042"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Käshofen,,8.80,608,289,319,69,66894,"7,414971","49,327954"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Kleinbundenbach,,5.00,421,201,220,84,66501,"7,438586","49,310593"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Kleinsteinhausen,,5.74,753,378,375,131,66484,"7,469911","49,200141"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Mauschbach,,4.45,292,145,147,66,66500,"7,393082","49,185714"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Riedelberg,,5.21,433,207,226,83,66484,"7,446201","49,177576"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Rosenkopf,,2.48,357,171,186,144,66894,"7,434224","49,345351"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Walshausen,,4.63,321,155,166,69,66484,"7,476184","49,210179"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Wiesbach,,4.07,466,231,235,114,66894,"7,45343","49,333828"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Herschberg,,11.55,805,404,401,70,66919,"7,546333","49,305887"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Hettenhausen,,4.40,201,98,103,46,66919,"7,555393","49,336202"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Höheischweiler,,4.37,793,390,403,181,66989,"7,550352","49,231392"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Höhfröschen,,4.17,889,444,445,213,66989,"7,562003","49,245712"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Nünschweiler,,9.97,736,359,377,74,66989,"7,503186","49,223401"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Petersberg,,3.84,830,421,409,216,66989,"7,565751","49,238948"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Saalstadt,,5.29,302,140,162,57,66919,"7,547655","49,323801"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Schauerberg,,4.08,181,92,89,44,66919,"7,574934","49,313936"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Thaleischweiler-Fröschen,,12.27,2761,1309,1452,225,66987,"7,580288","49,262312"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Weselberg,,14.64,1302,649,653,89,66919,"7,607173","49,335593"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Biedershausen,,3.65,180,90,90,49,66917,"7,487395","49,320705"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Knopp-Labach,,5.96,420,207,213,70,66917,"7,506229","49,333843"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Krähenberg,,4.40,153,70,83,35,66894,"7,463886","49,330029"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Maßweiler,,10.86,916,444,472,84,66506,"7,528069","49,271061"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Obernheim-Kirchenarnbach,,8.61,1515,762,753,176,66919,"7,573495","49,352699"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Reifenberg,,7.73,775,384,391,100,66507,"7,507453","49,282721"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Rieschweiler-Mühlbach,,10.43,2016,1021,995,193,66509,"7,504427","49,24708"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Schmitshausen,,4.49,398,206,192,89,66484,"7,511618","49,307094"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Wallhalben,,4.88,833,428,405,171,66917,"7,524156","49,316276"
Rheinland-Pfalz,Südwestpfalz,Landkreis,Winterbach (Pfalz),,7.03,504,250,254,72,66484,"7,474195","49,303332"
Baden-Württemberg,"Stuttgart, Stadtkreis",Stadtkreis,Stuttgart, Landeshauptstadt,207.33,613111,305226,307885,2957,70173,"9,177734","48,775817"
Baden-Württemberg,Böblingen,Landkreis,Böblingen, Stadt,39.04,51405,25799,25606,1317,71032,"9,009663","48,685296"
Baden-Württemberg,Böblingen,Landkreis,Leonberg, Stadt,48.73,49043,24398,24645,1006,71229,"9,016776","48,800497"
Baden-Württemberg,Böblingen,Landkreis,Magstadt,,19.12,9574,4878,4696,501,71106,"8,962269","48,742432"
Baden-Württemberg,Böblingen,Landkreis,Renningen, Stadt,31.15,18603,9233,9370,597,71272,"8,936373","48,765313"
Baden-Württemberg,Böblingen,Landkreis,Rutesheim, Stadt,16.22,11285,5596,5689,696,71277,"8,945152","48,809882"
Baden-Württemberg,Böblingen,Landkreis,Schönaich,,14.15,10469,5015,5454,740,71101,"9,062322","48,656516"
Baden-Württemberg,Böblingen,Landkreis,Sindelfingen, Stadt,50.83,61296,30470,30826,1206,71063,"9,002211","48,709831"
Baden-Württemberg,Böblingen,Landkreis,Weil der Stadt, Stadt,43.17,19463,9620,9843,451,71263,"8,870105","48,751993"
Baden-Württemberg,Böblingen,Landkreis,Weil im Schönbuch,,26.12,9962,4958,5004,381,71093,"9,061727","48,622879"
Baden-Württemberg,Böblingen,Landkreis,Weissach,,22.19,7658,3827,3831,345,71287,"8,927545","48,846812"
Baden-Württemberg,Böblingen,Landkreis,Aidlingen,,26.56,9288,4574,4714,350,71134,"8,896991","48,677969"
Baden-Württemberg,Böblingen,Landkreis,Grafenau,,13.04,6559,3280,3279,503,71120,"8,91395","48,711098"
Baden-Württemberg,Böblingen,Landkreis,Ehningen,,17.81,9198,4539,4659,516,71139,"8,940525","48,65926"
Baden-Württemberg,Böblingen,Landkreis,Gärtringen,,20.21,13015,6419,6596,644,71116,"8,901692","48,641924"
Baden-Württemberg,Böblingen,Landkreis,Deckenpfronn,,11.41,3299,1638,1661,289,75392,"8,822512","48,65171"
Baden-Württemberg,Böblingen,Landkreis,Herrenberg, Stadt,65.70,34125,16948,17177,519,71083,"8,867369","48,595705"
Baden-Württemberg,Böblingen,Landkreis,Nufringen,,10.04,5802,2897,2905,578,71154,"8,888193","48,622489"
Baden-Württemberg,Böblingen,Landkreis,Altdorf,,17.45,4495,2244,2251,258,71155,"8,995571","48,630941"
Baden-Württemberg,Böblingen,Landkreis,Hildrizhausen,,12.16,3557,1802,1755,293,71157,"8,965976","48,624078"
Baden-Württemberg,Böblingen,Landkreis,Holzgerlingen, Stadt,13.39,13975,6866,7109,1044,71088,"9,011719","48,637131"
Baden-Württemberg,Böblingen,Landkreis,Bondorf,,17.54,6236,3098,3138,356,71149,"8,836174","48,521605"
Baden-Württemberg,Böblingen,Landkreis,Gäufelden,,20.07,9020,4574,4446,449,71126,"8,829578","48,55375"
Baden-Württemberg,Böblingen,Landkreis,Mötzingen,,8.15,3744,1834,1910,459,71159,"8,773708","48,535282"
Baden-Württemberg,Böblingen,Landkreis,Jettingen,,21.11,8095,4001,4094,383,71131,"8,774656","48,577417"
Baden-Württemberg,Böblingen,Landkreis,Steinenbronn,,9.72,6411,3287,3124,660,71144,"9,119496","48,66012"
Baden-Württemberg,Böblingen,Landkreis,Waldenbuch, Stadt,22.70,8684,4261,4423,383,71111,"9,12974","48,638166"
Baden-Württemberg,Esslingen,Landkreis,Denkendorf,,13.05,11133,5627,5506,853,73770,"9,31755","48,694154"
Baden-Württemberg,Esslingen,Landkreis,Esslingen am Neckar, Stadt,46.43,96470,48905,47565,2078,73728,"9,309565","48,741347"
Baden-Württemberg,Esslingen,Landkreis,Neuhausen auf den Fildern,,12.46,12375,6113,6262,993,73765,"9,278797","48,684669"
Baden-Württemberg,Esslingen,Landkreis,Wernau (Neckar), Stadt,10.89,12259,6063,6196,1126,73249,"9,421663","48,689366"
Baden-Württemberg,Esslingen,Landkreis,Aichwald,,14.67,7282,3502,3780,496,73773,"9,379855","48,75899"
Baden-Württemberg,Esslingen,Landkreis,Filderstadt, Stadt,38.55,46010,22800,23210,1194,70794,"9,21973","48,67876"
Baden-Württemberg,Esslingen,Landkreis,Leinfelden-Echterdingen, Stadt,29.89,41042,20209,20833,1373,70771,"9,138976","48,693719"
Baden-Württemberg,Esslingen,Landkreis,Ostfildern, Stadt,22.81,39612,19578,20034,1737,73760,"9,301248","48,712327"
Baden-Württemberg,Esslingen,Landkreis,Aichtal, Stadt,23.60,9617,4835,4782,408,72631,"9,236006","48,621"
Baden-Württemberg,Esslingen,Landkreis,Dettingen unter Teck,,15.14,6147,2986,3161,406,73265,"9,452957","48,617753"
Baden-Württemberg,Esslingen,Landkreis,Kirchheim unter Teck, Stadt,40.47,42412,21012,21400,1048,73230,"9,453784","48,646093"
Baden-Württemberg,Esslingen,Landkreis,Notzingen,,7.70,3590,1806,1784,466,73274,"9,462005","48,671109"
Baden-Württemberg,Esslingen,Landkreis,Erkenbrechtsweiler,,6.93,2049,1032,1017,296,73268,"9,432874","48,557932"
Baden-Württemberg,Esslingen,Landkreis,Owen, Stadt,9.70,3436,1714,1722,354,73277,"9,451611","48,58688"
Baden-Württemberg,Esslingen,Landkreis,Lenningen,,41.43,8003,4083,3920,193,73252,"9,472018","48,551225"
Baden-Württemberg,Esslingen,Landkreis,Altdorf,,3.24,1685,849,836,520,72655,"9,271505","48,594688"
Baden-Württemberg,Esslingen,Landkreis,Altenriet,,3.35,1955,943,1012,584,72657,"9,221764","48,591482"
Baden-Württemberg,Esslingen,Landkreis,Bempflingen,,6.27,3332,1646,1686,531,72658,"9,26546","48,573217"
Baden-Württemberg,Esslingen,Landkreis,Neckartailfingen,,8.23,3814,1925,1889,463,72666,"9,262931","48,611753"
Baden-Württemberg,Esslingen,Landkreis,Neckartenzlingen,,9.03,6221,3101,3120,689,72654,"9,233903","48,590722"
Baden-Württemberg,Esslingen,Landkreis,Schlaitdorf,,7.31,1881,911,970,257,72667,"9,222445","48,604296"
Baden-Württemberg,Esslingen,Landkreis,Beuren,,11.69,3602,1772,1830,308,72660,"9,400911","48,570156"
Baden-Württemberg,Esslingen,Landkreis,Kohlberg,,4.38,2281,1151,1130,521,72664,"9,332295","48,558667"
Baden-Württemberg,Esslingen,Landkreis,Neuffen, Stadt,17.43,6164,3089,3075,354,72639,"9,37432","48,555671"
Baden-Württemberg,Esslingen,Landkreis,Frickenhausen,,11.34,9198,4574,4624,811,72636,"9,359845","48,593654"
Baden-Württemberg,Esslingen,Landkreis,Großbettlingen,,4.23,4197,2086,2111,992,72663,"9,30894","48,590744"
Baden-Württemberg,Esslingen,Landkreis,Nürtingen, Stadt,46.88,40765,20207,20558,870,72622,"9,343281","48,625847"
Baden-Württemberg,Esslingen,Landkreis,Oberboihingen,,6.31,5616,2843,2773,890,72644,"9,366724","48,647727"
Baden-Württemberg,Esslingen,Landkreis,Unterensingen,,7.56,4924,2510,2414,651,72669,"9,356151","48,658098"
Baden-Württemberg,Esslingen,Landkreis,Wolfschlugen,,7.11,6239,3046,3193,877,72649,"9,288023","48,653445"
Baden-Württemberg,Esslingen,Landkreis,Altbach,,3.34,6061,3051,3010,1815,73776,"9,380166","48,723629"
Baden-Württemberg,Esslingen,Landkreis,Deizisau,,5.17,6709,3412,3297,1298,73779,"9,384075","48,712039"
Baden-Württemberg,Esslingen,Landkreis,Plochingen, Stadt,10.64,14251,7116,7135,1339,73207,"9,41695","48,713282"
Baden-Württemberg,Esslingen,Landkreis,Baltmannsweiler,,18.55,5541,2732,2809,299,73666,"9,448403","48,742625"
Baden-Württemberg,Esslingen,Landkreis,Hochdorf,,7.75,4863,2440,2423,627,73269,"9,46184","48,692863"
Baden-Württemberg,Esslingen,Landkreis,Lichtenwald,,10.80,2543,1230,1313,235,73669,"9,484433","48,752691"
Baden-Württemberg,Esslingen,Landkreis,Reichenbach an der Fils,,7.43,8263,4122,4141,1112,73262,"9,459835","48,709743"
Baden-Württemberg,Esslingen,Landkreis,Bissingen an der Teck,,17.06,3377,1720,1657,198,73266,"9,491179","48,599972"
Baden-Württemberg,Esslingen,Landkreis,Holzmaden,,3.10,2291,1172,1119,739,73271,"9,51855","48,633843"
Baden-Württemberg,Esslingen,Landkreis,Neidlingen,,12.63,1702,850,852,135,73272,"9,563641","48,579286"
Baden-Württemberg,Esslingen,Landkreis,Ohmden,,5.55,1760,883,877,317,73275,"9,525906","48,645302"
Baden-Württemberg,Esslingen,Landkreis,Weilheim an der Teck, Stadt,26.51,9922,4953,4969,374,73235,"9,537362","48,615689"
Baden-Württemberg,Esslingen,Landkreis,Köngen,,12.51,9556,4765,4791,764,73257,"9,363326","48,684568"
Baden-Württemberg,Esslingen,Landkreis,Wendlingen am Neckar, Stadt,12.15,15877,7842,8035,1307,73240,"9,379528","48,672462"
Baden-Württemberg,Göppingen,Landkreis,Böhmenkirch,,51.08,5628,2830,2798,110,89558,"9,931883","48,684616"
Baden-Württemberg,Göppingen,Landkreis,Bad Ditzenbach,,25.44,3846,1944,1902,151,73342,"9,704166","48,58863"
Baden-Württemberg,Göppingen,Landkreis,Deggingen,,22.71,5109,2521,2588,225,73326,"9,722279","48,59776"
Baden-Württemberg,Göppingen,Landkreis,Ebersbach an der Fils, Stadt,26.26,15358,7597,7761,585,73061,"9,523452","48,714242"
Baden-Württemberg,Göppingen,Landkreis,Schlierbach,,10.97,3887,1945,1942,354,73278,"9,517788","48,673712"
Baden-Württemberg,Göppingen,Landkreis,Eislingen/Fils, Stadt,16.41,22401,11133,11268,1365,73054,"9,707697","48,700842"
Baden-Württemberg,Göppingen,Landkreis,Ottenbach,,11.90,2376,1187,1189,200,73113,"9,747979","48,735288"
Baden-Württemberg,Göppingen,Landkreis,Salach,,8.31,8055,4033,4022,969,73084,"9,737615","48,690404"
Baden-Württemberg,Göppingen,Landkreis,Bad Überkingen,,24.04,3812,1863,1949,159,73337,"9,799193","48,602392"
Baden-Württemberg,Göppingen,Landkreis,Geislingen an der Steige, Stadt,75.83,27872,14143,13729,368,73312,"9,835836","48,623045"
