Gemeinde;Gemeindename;Erststimmen;AfD - Erststimmen;%AFD
151;Landensberg;441;118;26.75736961451247
151;Marktoberdorf, St;11463;2120;18.49428596353485
151;Mitterfels, M;1806;413;22.868217054263567
151;Nennslingen, M;959;183;19.08237747653806
151;Neuried;6225;1391;22.34538152610442
151;Neustadt b.Coburg, GKSt;9203;2567;27.893078344018257
151;Oberstreu;1038;0;0.0
151;Oberviechtach, St;3096;826;26.679586563307492
151;Osterby;195;22;11.282051282051283
151;Parsberg, St;4246;823;19.382948657560057
151;Rimbach;1277;392;30.696945967110416
151;Rugendorf;705;139;19.71631205673759
151;Röllbach;1161;304;26.184323858742463
151;Scheyern;3325;587;17.654135338345863
151;Schwabsoien;1004;157;15.637450199203187
151;Seefeld;209;64;30.62200956937799
151;Stephansposching;2085;446;21.390887290167864
151;Sulzbach-Rosenberg, St;11625;3005;25.849462365591396
151;Tiefenbach;4766;1042;21.863197650020982
151;Todenroth;41;9;21.951219512195124
151;Unterdietfurt;1517;302;19.90771259063942
151;Waldkirchen, St;7128;1933;27.11840628507295
151;Weichs;2196;339;15.437158469945356
151;Wendelstein, M;10738;1760;16.390389271745203
151;Werder;184;81;44.02173913043478
151;Zangberg;741;145;19.568151147098515
151;Zemmer;976;222;22.74590163934426
151;Zinnowitz, Ostseebad;1686;774;45.90747330960854
152;Gebsattel;1215;228;18.765432098765434
152;Kappel-Grafenhausen;3170;612;19.305993690851736
152;Lauter;829;269;32.448733413751505
152;Ludwigsstadt, St;2000;455;22.75
152;Mauerstetten;2270;351;15.462555066079295
152;Neuhof a.d.Zenn, M;1497;299;19.97327989311957
152;Neustadt a.d.Donau, St;7826;2150;27.47252747252747
152;Pommerby;75;7;9.333333333333334
152;Röthenbach a.d.Pegnitz, St;7088;1179;16.63374717832957
152;Schweitenkirchen;3392;756;22.287735849056602
152;Schöllkrippen, M;2711;486;17.926964219845075
152;Seeshaupt;2150;228;10.604651162790697
152;Sehestedt;458;75;16.375545851528383
152;Selb, GKSt;8822;2062;23.373384720018137
152;Senden, St;12046;2879;23.90004980906525
152;Tittling, M;2733;779;28.503476033662643
152;Tittmoning, St;3678;755;20.527460576400216
152;Wallerfing;911;214;23.49066959385291
152;Wester-Ohrstedt;572;100;17.482517482517483
152;Wittenburg, Stadt;2664;1138;42.71771771771772
152;Wittibreut;1340;256;19.104477611940297
152;Zenting;770;211;27.4025974025974
152;Zerf;429;114;26.573426573426573
152;Zirchow;298;189;63.422818791946305
153;Garzau-Garzin;248;105;42.33870967741935
153;Groß Schacksdorf-Simmersdorf;401;227;56.60847880299252
153;Halenbeck-Rohlsdorf;270;142;52.592592592592595
153;Holzheim a.Forst;763;177;23.197903014416777
153;Kirchheim;1532;233;15.2088772845953
153;Lülsfeld;586;123;20.98976109215017
153;Medlingen;681;169;24.816446402349484
153;Nesselwang, M;2353;355;15.087122821929452
153;Neufahrn i.NB;2614;618;23.64192807957154
153;Neustadt a.d.Aisch, St;8043;1738;21.608852418251896
153;Niederfüllbach;1050;153;14.571428571428571
153;Ostheim v.d.Rhön, St;2169;0;0.0
153;Pfreimd, St;3532;827;23.41449603624009
153;Pförring, M;2644;709;26.815431164901664
153;Pilsach;2016;505;25.049603174603174
153;Rennertshofen, M;3223;702;21.78094942600062
153;Rheinau, Stadt;6898;1554;22.528269063496666
153;Riedbach;1184;0;0.0
153;Roding, St;7506;2201;29.323208100186516
153;Rüdenau;485;88;18.144329896907216
153;Sindelsdorf;844;140;16.587677725118482
153;Sommerkahl;903;207;22.92358803986711
153;Sören;102;15;14.705882352941176
153;Uhler;164;46;28.048780487804876
153;Untergriesbach, M;4015;1050;26.151930261519304
153;Voigtsdorf;51;21;41.1764705882353
153;Winzer, M;2467;773;31.33360356708553
153;Wittendörp;1369;579;42.2936449963477
153;Wurmannsquick, M;2367;516;21.79974651457541
153;Züsch;214;46;21.49532710280374
154;Gerolfingen;683;125;18.301610541727673
154;Hainsfarth;934;168;17.987152034261243
154;Hollfeld, St;3452;654;18.94553881807648
154;Kist;1780;349;19.60674157303371
154;Lisberg;1097;332;30.264357338195076
154;Marienwerder;892;402;45.06726457399103
154;Merzkirchen;186;45;24.193548387096776
154;Mitwitz, M;1817;365;20.088057237204183
154;Münchberg, St;6229;1243;19.95504896452079
154;Neubeuern, M;2859;393;13.746065057712487
154;Neufraunhofen;759;135;17.786561264822133
154;Neukirchen;1244;268;21.543408360128616
154;Neunkirchen a.Brand, M;5679;764;13.45307272407114
154;Obergünzburg, M;4210;805;19.121140142517813
154;Rabel;347;49;14.121037463976945
154;Rötz, St;2238;591;26.407506702412867
154;Rückersdorf;3259;377;11.567965633629948
154;Schirmitz;1452;309;21.28099173553719
154;Sophienhamm;179;48;26.81564245810056
154;Spardorf;1470;94;6.394557823129252
154;Steingaden;1947;383;19.67128916281459
154;Tirschenreuth, St;5655;1090;19.27497789566755
154;Traunreut, St;10371;2701;26.043775913605245
154;Triefenstein, M;3054;522;17.092337917485267
154;Unzenberg;141;34;24.113475177304963
154;Ursensollen;2752;585;21.257267441860463
154;Vilshofen an der Donau, St;10335;2978;28.814707305273345
154;Vollrathsruhe;219;98;44.74885844748859
154;Westre;196;33;16.836734693877553
154;Wittenförden;1319;483;36.61865049279757
154;Zeilarn;1455;322;22.130584192439862
154;Züssow;536;298;55.59701492537314
155;Geslau;946;181;19.133192389006343
155;Harburg (Schwaben), St;3784;617;16.30549682875264
155;Hummeltal;1712;254;14.836448598130842
155;Kleinrinderfeld;1339;256;19.118745332337564
155;Leipheim, St;3742;1176;31.427044361304116
155;Litzendorf;4416;868;19.655797101449274
155;Lohr a.Main, St;9547;1151;12.056143291086205
155;Neetzow-Liepen;385;174;45.1948051948052
155;Nordheim a.Main;748;107;14.304812834224599
155;Oberickelsheim;492;78;15.853658536585366
155;Oberostendorf;1067;214;20.05623242736645
155;Petersdorf;1187;298;25.10530749789385
155;Pollenfeld;2021;348;17.21919841662543
155;Postbauer-Heng, M;5423;1064;19.620136455836253
155;Rabenholz;149;20;13.422818791946309
155;Redwitz a.d.Rodach;2107;483;22.92358803986711
155;Runding;1588;439;27.6448362720403
155;Schlammersdorf;649;135;20.801232665639446
155;Schnaittach, M;5551;902;16.249324446045758
155;Stafstedt;208;35;16.826923076923077
155;Stockstadt a.Main, M;4493;986;21.945248163810373
155;Sulzthal, M;631;0;0.0
155;Traunstein, GKSt;12557;1711;13.625866050808314
155;Urbar;235;39;16.595744680851062
155;Walow;232;100;43.10344827586207
155;Wang;1674;309;18.45878136200717
155;Witzin;217;118;54.3778801843318
156;Heretsried;726;191;26.308539944903583
156;Kallmünz, M;1989;352;17.69733534439417
156;Karlsburg;907;482;53.14222712238148
156;Kirchenpingarten;940;235;25.0
156;Kürnach;3411;418;12.254470829668719
156;Naila, St;4782;1029;21.51819322459222
156;Niederaichbach;2633;583;22.142043296619825
156;Nußdorf a.Inn;1819;262;14.40351841671248
156;Obernbreit, M;1153;165;14.310494362532523
156;Obernzenn, M;1614;325;20.1363073110285
156;Obertrubach;1572;386;24.55470737913486
156;Pyrbaum, M;3992;820;20.541082164328657
156;Pöttmes, M;4319;1069;24.75109979161843
156;Rödelmaier;614;0;0.0
156;Schneeberg, M;1160;154;13.275862068965518
156;Schwaig b.Nürnberg;5824;754;12.946428571428571
156;Schwarzenbach;779;234;30.038510911424904
156;Stadtsteinach, St;2109;490;23.233760075865337
156;Steenfeld;184;38;20.652173913043477
156;Utzenhain;52;5;9.615384615384615
156;Vilseck, St;3465;812;23.434343434343436
156;Waldaschaff;2515;616;24.493041749502982
156;Waren (Müritz), Stadt;13027;4814;36.95401857680203
156;Wegscheid, M;3617;890;24.606027094277025
156;Winnert;409;102;24.938875305623473
156;Wolfersdorf;1584;258;16.28787878787879
156;Wöbbelin;412;224;54.36893203883495
157;Flieth-Stegelitz;273;121;44.32234432234432
157;Hiltenfingen;1035;222;21.44927536231884
157;Ihlow;403;220;54.59057071960298
157;Kirchhaslach;859;317;36.90337601862631
157;Marktheidenfeld, St;6881;1376;19.9970934457201
157;Michelau i.Steigerwald;848;218;25.70754716981132
157;Oberaudorf;3263;531;16.273368066196753
157;Oberscheinfeld, M;809;136;16.81087762669963
157;Osterzell;510;115;22.54901960784314
157;Ringsberg;304;59;19.407894736842106
157;Rohrenfels;1118;291;26.028622540250446
157;Schwarzenbruck;5206;881;16.92278140606992
157;Schönthal;1414;313;22.135785007072137
157;Speinshart;837;155;18.51851851851852
157;Strande;605;34;5.619834710743802
157;Thundorf i.UFr.;726;0;0.0
157;Thurnau, M;2892;448;15.491009681881051
157;Trostberg, St;6522;1364;20.91383011346213
157;Waldershof, St;2905;598;20.585197934595524
157;Warrenzin;215;134;62.325581395348834
157;Weibersbrunn;1212;239;19.71947194719472
157;Weigendorf;846;158;18.67612293144208
157;Weilheim i.OB, St;14190;2021;14.242424242424242
157;Zolling;2872;431;15.006963788300835
158;Bad Rodach, St;4120;832;20.194174757281555
158;Kirchheim i.Schw., M;1659;431;25.97950572634117
158;Oberkotzau, M;3303;854;25.855283075991522
158;Pappenheim, St;2404;527;21.92179700499168
158;Pforzen;1586;346;21.815889029003785
158;Pinzberg;1395;212;15.197132616487455
158;Prichsenstadt, St;2179;460;21.110601193207895
158;Rehling;1696;326;19.221698113207548
158;Schafflund;1418;222;15.655853314527503
158;Schorndorf;2076;542;26.107899807321772
158;Schrobenhausen, St;10439;2125;20.35635597279433
158;Simmelsdorf;2264;387;17.093639575971732
158;Stadtprozelten, St;881;253;28.717366628830874
158;Störnstein;1079;227;21.03799814643188
158;Thiersheim, M;1263;295;23.357086302454473
158;Trebgast;1170;211;18.034188034188034
158;Uttenreuth;3280;270;8.231707317073171
158;Vohburg a.d.Donau, St;5163;1447;28.026341274452836
158;Wahlbach;97;21;21.649484536082475
158;Waldsassen, St;4144;858;20.704633204633204
158;Werder;268;168;62.6865671641791
158;Wessobrunn;1547;308;19.90950226244344
158;Zapel;194;90;46.391752577319586
159;Horgau;2050;367;17.902439024390244
159;Memmelsdorf;5927;1425;24.04251729374051
159;Mittelsinn;557;113;20.28725314183124
159;Niederwinkling;1926;446;23.15680166147456
159;Nordhalben, M;1140;203;17.80701754385965
159;Oberaurach;2704;0;0.0
159;Painten, M;1594;369;23.14930991217064
159;Pfaffing;2721;496;18.22859242925395
159;Pfofeld;1072;215;20.05597014925373
159;Pfronten;5311;801;15.081905479194125
159;Rödental, St;8268;1976;23.89937106918239
159;Schmidgaden;2215;520;23.47629796839729
159;Sengenthal;2056;400;19.455252918287936
159;Sieverstedt;892;172;19.282511210762333
159;Tappendorf;178;38;21.348314606741575
159;Thierstein, M;752;205;27.26063829787234
159;Tännesberg, M;1006;240;23.856858846918488
159;Untersteinach;1268;269;21.214511041009462
159;Vestenbergsgreuth, M;1106;249;22.51356238698011
159;Wahlenau;99;15;15.151515151515152
159;Wesenberg, Stadt;1458;604;41.426611796982165
159;Westerngrund;1370;287;20.94890510948905
159;Wielenbach;2326;386;16.59501289767842
159;Wiesau, M;2586;604;23.356535189481825
159;Windorf, M;3354;899;26.80381633870006
159;Wittbek;412;77;18.689320388349515
159;Zarrentin am Schaalsee, Stadt;2387;887;37.15961457896942
159;Übersee;3531;537;15.208156329651656
160;Dammbach;1206;356;29.519071310116086
160;Ehrenfriedersdorf, Stadt;2932;1323;45.122783083219645
160;Grimma, Stadt;17616;7034;39.92960944595822
160;Großdubrau / Wulka Dubrawa;2830;1610;56.890459363957596
160;Guben, Stadt;9143;3829;41.87903314010718
160;Hedersleben;825;444;53.81818181818182
160;Heidenau, Stadt;10278;5025;48.89083479276124
160;Hähnichen;595;350;58.8235294117647
160;Kemberg, Stadt;6534;2429;37.17477808386899
160;Kirchlauter;889;0;0.0
160;Kleinaitingen;910;199;21.86813186813187
160;Klingenthal, Stadt;4897;2270;46.354911170104145
160;Laußig;2445;1219;49.85685071574642
160;Lichtenstein/Sa., Stadt;7152;3054;42.70134228187919
160;Münsterhausen, M;1258;362;28.7758346581876
160;Niederwerrn;4861;1230;25.303435507097305
160;Poxdorf;1082;136;12.569316081330868
160;Ried;2264;477;21.068904593639576
160;Saal a.d.Saale, M;1081;0;0.0
160;Schernfeld;2132;428;20.075046904315197
160;Schönsee, St;1554;472;30.373230373230374
160;Seubersdorf i.d.OPf.;3548;695;19.588500563697856
160;Sulzbach a.Main, M;4875;931;19.097435897435897
160;Techelsdorf;85;18;21.176470588235293
160;Theisseil;883;155;17.553793884484712
160;Unterwössen;2456;363;14.780130293159608
160;Velden, St;1200;197;16.416666666666668
160;Wachenroth, M;1451;376;25.9131633356306
160;Wildberg;250;106;42.4
160;Wildsteig;953;142;14.900314795383
160;Wittdün auf Amrum;299;37;12.37458193979933
160;Witzmannsberg;1102;361;32.758620689655174
160;Ziegendorf;262;134;51.14503816793893
161;Kleßen-Görne;200;92;46.0
161;Kronburg;1299;286;22.01693610469592
161;Köfering;1763;434;24.617129892229155
161;Margetshöchheim;2300;225;9.782608695652174
161;Melchow;542;188;34.686346863468636
161;Pleinfeld, M;5124;1009;19.691647150663545
161;Pretzfeld, M;1707;351;20.56239015817223
161;Regnitzlosau;1568;370;23.596938775510203
161;Rödelsee;1328;228;17.16867469879518
161;Salz;1513;0;0.0
161;Scheinfeld, St;2895;644;22.245250431778928
161;Schwandorf, GKSt;16724;4595;27.475484333891412
161;Stammham;2671;606;22.688131785847997
161;Stamsried, M;1458;441;30.246913580246915
161;Sörup;2171;307;14.140948871487794
161;Thaden;134;25;18.65671641791045
161;Tröstau;1551;430;27.724049000644744
161;Unterroth;707;197;27.864214992927863
161;Vachendorf;1267;194;15.311760063141278
161;Vorra;1010;214;21.18811881188119
161;Wartmannsroth;1469;0;0.0
161;Wiebelsheim;264;47;17.803030303030305
161;Witzwort;524;120;22.900763358778626
161;Woggersin;287;119;41.46341463414634
161;Zierzow;206;103;50.0
162;Hohenaltheim;381;63;16.53543307086614
162;Klosterlechfeld;1913;429;22.425509670674334
162;Laaber, M;3696;681;18.425324675324674
162;Lachen;1153;291;25.23850823937554
162;Neuburg a.d.Kammel, M;2110;586;27.77251184834123
162;Polsingen;1131;207;18.30238726790451
162;Prien a.Chiemsee, M;6898;981;14.221513482168744
162;Rehau, St;5661;1478;26.10846140257905
162;Rüdenhausen, M;589;144;24.448217317487266
162;Sandberg;1676;0;0.0
162;Schiltberg;1376;343;24.927325581395348
162;Schwarzach b.Nabburg;1003;281;28.015952143569294
162;Sollerup;276;74;26.81159420289855
162;Thumby;188;28;14.893617021276595
162;Vohenstrauß, St;5127;1240;24.185683635654378
162;Vöhringen, St;7942;1836;23.11760261898766
162;Waging a.See, M;4620;722;15.627705627705629
162;Wiesen;755;120;15.894039735099337
162;Wobbenbüll;281;32;11.387900355871887
162;Wokuhl-Dabelow;305;142;46.557377049180324
162;Wolnzach, M;7350;1412;19.210884353741495
162;Zölkow;423;180;42.5531914893617
163;Elsendorf;1363;382;28.026412325752016
163;Holzheim;784;129;16.45408163265306
163;Knetzgau;4178;0;0.0
163;Königsbrunn, St;16291;3552;21.803449757534835
163;Königsmoos;3198;937;29.299562226391494
163;Lauben;961;229;23.829344432882415
163;Prutting;2028;399;19.674556213017752
163;Raitenbuch;849;153;18.021201413427562
163;Rieden am Forggensee;905;121;13.370165745856353
163;Schmiechen;913;214;23.43921139101862
163;Schwarzenfeld, M;4340;1156;26.63594470046083
163;Schönau a.d.Brend;831;0;0.0
163;Simmershofen;661;126;19.062027231467475
163;Stangheck;119;23;19.327731092436974
163;Tiefenbach;1372;369;26.895043731778426
163;Timmaspe;619;127;20.516962843295637
163;Vorbach;790;158;20.0
163;Wildflecken, M;1733;0;0.0
163;Wirsberg, M;1196;295;24.665551839464882
163;Wolde;296;149;50.33783783783784
163;Womrath;89;18;20.224719101123597
163;Wrixum;287;29;10.104529616724738
163;Zülow;81;38;46.91358024691358
164;Golßen, Stadt;1594;711;44.604767879548305
164;Guhrow/Góry;300;130;43.333333333333336
164;Königsberg i.Bay., St;2424;0;0.0
164;Lautrach;811;145;17.87916152897657
164;Mehlmeisel;921;222;24.104234527687296
164;Neubrunn, M;1493;304;20.361687876758204
164;Neuendorf;589;78;13.242784380305602
164;Obere Warnow;403;183;45.40942928039702
164;Oberschwarzach, M;1021;202;19.784524975514202
164;Pressig, M;2622;594;22.65446224256293
164;Ramerberg;946;217;22.938689217758984
164;Rieden;968;222;22.93388429752066
164;Riedenburg, St;3730;864;23.16353887399464
164;Schwarzhofen, M;977;264;27.021494370522007
164;Schwenningen;1000;244;24.4
164;Steinberg;393;53;13.486005089058525
164;Titting, M;1843;334;18.122626153011396
164;Todenbüttel;601;140;23.29450915141431
164;Traitsching;2830;860;30.3886925795053
164;Waidhaus, M;1413;415;29.370134465675868
164;Weisendorf, M;4476;765;17.091152815013405
164;Weißenhorn, St;8731;1847;21.154506929332264
164;Winkelhaid;2876;500;17.385257301808068
164;Woldegk, Windmühlenstadt;1992;1182;59.33734939759036
164;Wonsees, M;807;146;18.09169764560099
164;Woppenroth;86;15;17.441860465116278
164;Wyk auf Föhr, Stadt;1644;192;11.678832116788321
165;Altertheim;1396;224;16.045845272206304
165;Bad Staffelstein, St;7275;1374;18.88659793814433
165;Galmsbüll;294;41;13.945578231292517
165;Gehlsbach;201;108;53.73134328358209
165;Gerbstedt, Stadt;4375;1978;45.21142857142857
165;Güsten, Stadt;2426;1211;49.917559769167354
165;Heilsbronn, St;5924;1122;18.939905469277516
165;Kotzen;330;156;47.27272727272727
165;Kremmen, Stadt;5125;1854;36.17560975609756
165;Lappersdorf, M;8935;1441;16.12758813654169
165;Legau, M;2157;475;22.02132591562355
165;Neuhütten;798;136;17.04260651629073
165;Oberhaid;3135;882;28.13397129186603
165;Obersüßbach;1242;288;23.18840579710145
165;Raubling;7485;1482;19.799599198396795
165;Rohr i.NB, M;2129;518;24.33067167684359
165;Ronsberg, M;1057;262;24.78713339640492
165;Schauenstein, St;1248;285;22.83653846153846
165;Schwarzach a.Main, M;2462;391;15.881397238017872
165;Seßlach, St;2822;527;18.674698795180724
165;Sielenbach;1246;277;22.231139646869984
165;Sugenheim, M;1623;318;19.593345656192238
165;Treffelstein;717;191;26.638772663877266
165;Tüttendorf;666;103;15.465465465465465
165;Waldthurn, M;1383;247;17.859725234996386
165;Walting;1611;320;19.863438857852266
165;Weilbach, M;1486;338;22.74562584118439
165;Wonneberg;1052;153;14.543726235741445
165;Würrich;65;24;36.92307692307692
166;Aichen;819;261;31.86813186813187
166;Emmelsbüll-Horsbüll;397;65;16.3727959697733
166;Ganzlin;746;332;44.50402144772118
166;Herrieden, St;5470;1122;20.511882998171846
166;Kühlenthal;604;123;20.364238410596027
166;Mistelbach;1076;139;12.9182156133829
166;Neustadt a.Main;813;145;17.83517835178352
166;Reichenbach;455;124;27.252747252747252
166;Roßhaupten;1555;245;15.755627009646302
166;Saal a.d.Donau;3535;822;23.253182461103254
166;Segnitz;550;111;20.181818181818183
166;Sonnefeld;3091;591;19.12002588159172
166;Trautskirchen;908;186;20.484581497797357
166;Waabs;643;134;20.839813374805598
166;Waidhofen;1535;404;26.319218241042346
166;Weiherhammer;2630;629;23.916349809885933
166;Weißenstadt, St;2091;397;18.986131037780964
166;Wellheim, M;1711;392;22.910578609000584
166;Wulkenzin;858;349;40.675990675990676
166;Wüschheim;137;41;29.927007299270073
166;Zeitlofs, M;1353;0;0.0
167;Eisenheim, M;929;114;12.271259418729818
167;Enge-Sande;612;98;16.013071895424837
167;Huisheim;1169;219;18.733960650128314
167;Kloster Tempzin;314;152;48.40764331210191
167;Kutzenhausen;1786;362;20.26875699888018
167;Mistelgau;2763;474;17.15526601520087
167;Oberschneiding;2141;545;25.455394675385335
167;Riedering;3747;749;19.989324793167867
